,station_id,station_name,region_name,latitude,longitude,region_id,province_id,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,province_name
10944,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,31-01-2019,,32.2,,,,6.5,5.0,70.0,2.0,SE,Nanggroe Aceh Darussalam
10945,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,01-02-2019,,30.2,26.1,86.0,57.0,4.1,6.0,160.0,2.0,SE,Nanggroe Aceh Darussalam
10946,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,02-02-2019,23.0,31.2,25.5,87.0,3.2,1.0,6.0,90.0,3.0,SE,Nanggroe Aceh Darussalam
10947,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,03-02-2019,23.0,32.0,25.6,91.0,9.7,3.5,8.0,350.0,2.0,SE,Nanggroe Aceh Darussalam
10948,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,04-02-2019,23.8,31.8,26.8,85.0,75.7,6.8,5.0,40.0,2.0,SE,Nanggroe Aceh Darussalam
10949,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,05-02-2019,,31.0,26.1,87.0,,3.2,5.0,30.0,2.0,NE,Nanggroe Aceh Darussalam
10950,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,06-02-2019,23.4,32.4,27.7,82.0,0.1,6.0,5.0,330.0,2.0,SE,Nanggroe Aceh Darussalam
10951,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,07-02-2019,,33.2,27.6,78.0,,7.5,5.0,170.0,2.0,SE,Nanggroe Aceh Darussalam
10952,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,08-02-2019,23.0,32.4,26.6,79.0,,8.5,6.0,70.0,2.0,SE,Nanggroe Aceh Darussalam
10953,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,09-02-2019,23.0,32.4,26.8,80.0,,10.0,4.0,200.0,2.0,S ,Nanggroe Aceh Darussalam
10954,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,10-02-2019,25.0,31.2,27.2,85.0,0.1,6.0,6.0,50.0,3.0,SE,Nanggroe Aceh Darussalam
10955,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,11-02-2019,23.2,32.6,26.8,80.0,9.6,5.6,6.0,130.0,3.0,SE,Nanggroe Aceh Darussalam
10956,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,12-02-2019,21.0,32.8,25.3,80.0,,9.5,6.0,70.0,2.0,SE,Nanggroe Aceh Darussalam
10957,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,13-02-2019,,32.6,26.9,80.0,,10.2,8.0,40.0,4.0,SE,Nanggroe Aceh Darussalam
10958,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,14-02-2019,23.2,32.8,27.4,81.0,,10.1,6.0,160.0,3.0,SE,Nanggroe Aceh Darussalam
10959,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,15-02-2019,24.2,33.4,27.9,79.0,,7.4,6.0,50.0,3.0,SE,Nanggroe Aceh Darussalam
10960,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,16-02-2019,24.8,32.8,27.7,84.0,,9.1,5.0,50.0,2.0,S ,Nanggroe Aceh Darussalam
10961,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,17-02-2019,24.2,31.8,26.6,87.0,5.2,4.0,4.0,320.0,2.0,SE,Nanggroe Aceh Darussalam
10962,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,18-02-2019,23.3,32.6,27.3,82.0,,5.2,6.0,40.0,3.0,SE,Nanggroe Aceh Darussalam
10963,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,19-02-2019,23.2,32.0,26.8,82.0,0.0,10.0,10.0,60.0,3.0,SE,Nanggroe Aceh Darussalam
10964,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,20-02-2019,23.2,31.6,26.7,83.0,0.0,9.5,7.0,90.0,3.0,SE,Nanggroe Aceh Darussalam
10965,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,21-02-2019,,,27.2,80.0,5.6,8.5,8.0,30.0,2.0,SE,Nanggroe Aceh Darussalam
10966,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,22-02-2019,22.6,32.4,27.5,84.0,4.7,6.5,8.0,50.0,3.0,SE,Nanggroe Aceh Darussalam
10967,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,23-02-2019,,31.2,27.8,85.0,,8.5,4.0,310.0,2.0,SE,Nanggroe Aceh Darussalam
10968,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,24-02-2019,24.6,32.2,27.9,82.0,11.3,2.1,5.0,80.0,2.0,SE,Nanggroe Aceh Darussalam
10969,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,25-02-2019,23.6,33.8,27.6,78.0,0.0,7.2,8.0,40.0,4.0,SE,Nanggroe Aceh Darussalam
10970,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,26-02-2019,23.6,32.8,27.1,83.0,,7.2,6.0,150.0,3.0,SE,Nanggroe Aceh Darussalam
10971,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,27-02-2019,24.4,33.2,28.1,82.0,,7.5,7.0,20.0,3.0,SE,Nanggroe Aceh Darussalam
10972,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,28-02-2019,23.8,32.8,27.6,82.0,70.2,7.3,4.0,40.0,2.0,SE,Nanggroe Aceh Darussalam
10973,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,01-03-2019,24.2,31.4,27.0,83.0,26.0,6.0,4.0,140.0,2.0,SE,Nanggroe Aceh Darussalam
10974,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,02-03-2019,23.4,33.4,27.6,80.0,4.5,2.5,4.0,40.0,2.0,S ,Nanggroe Aceh Darussalam
10975,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,03-03-2019,24.2,33.0,27.7,82.0,,9.2,5.0,50.0,3.0,SE,Nanggroe Aceh Darussalam
10976,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,04-03-2019,24.2,32.8,27.5,82.0,0.0,8.0,3.0,160.0,2.0,SE,Nanggroe Aceh Darussalam
10977,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,05-03-2019,24.2,33.0,27.7,81.0,17.5,7.5,6.0,350.0,3.0,SE,Nanggroe Aceh Darussalam
10978,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,06-03-2019,23.8,32.4,27.7,80.0,0.0,8.1,4.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
10979,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,07-03-2019,24.0,33.6,27.7,79.0,,9.0,5.0,30.0,2.0,SE,Nanggroe Aceh Darussalam
10980,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,08-03-2019,22.8,31.8,27.0,82.0,,9.4,6.0,40.0,3.0,S ,Nanggroe Aceh Darussalam
10981,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,09-03-2019,23.2,32.0,27.6,82.0,0.0,8.8,8.0,40.0,2.0,N ,Nanggroe Aceh Darussalam
10982,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,10-03-2019,24.8,32.0,26.9,87.0,3.9,3.2,8.0,350.0,2.0,SE,Nanggroe Aceh Darussalam
10983,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,11-03-2019,23.2,32.6,25.7,88.0,67.5,3.7,15.0,130.0,3.0,SE,Nanggroe Aceh Darussalam
10984,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,12-03-2019,22.8,31.6,26.8,83.0,41.0,5.8,4.0,40.0,2.0,SE,Nanggroe Aceh Darussalam
10985,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,13-03-2019,,32.4,27.9,82.0,,5.0,5.0,350.0,2.0,SE,Nanggroe Aceh Darussalam
10986,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,14-03-2019,23.8,32.6,27.1,84.0,,7.6,6.0,50.0,2.0,NE,Nanggroe Aceh Darussalam
10987,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,15-03-2019,23.4,32.6,27.0,84.0,0.0,6.7,5.0,60.0,2.0,SE,Nanggroe Aceh Darussalam
10988,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,16-03-2019,23.4,32.6,27.7,79.0,16.7,,4.0,140.0,2.0,SE,Nanggroe Aceh Darussalam
10989,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,17-03-2019,23.8,33.4,27.7,82.0,,9.4,5.0,60.0,3.0,SE,Nanggroe Aceh Darussalam
10990,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,18-03-2019,24.0,33.0,28.1,82.0,0.0,8.6,4.0,210.0,2.0,SE,Nanggroe Aceh Darussalam
10991,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,19-03-2019,23.4,32.2,27.4,81.0,1.0,7.0,4.0,350.0,2.0,N ,Nanggroe Aceh Darussalam
10992,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,20-03-2019,23.8,32.0,27.4,85.0,,4.4,5.0,20.0,2.0,SE,Nanggroe Aceh Darussalam
10993,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,21-03-2019,24.3,32.4,25.4,91.0,,4.6,4.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
10994,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,22-03-2019,22.6,33.4,27.2,80.0,23.7,1.8,5.0,20.0,3.0,SE,Nanggroe Aceh Darussalam
10995,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,23-03-2019,22.6,34.0,27.5,79.0,0.0,9.6,4.0,340.0,2.0,SE,Nanggroe Aceh Darussalam
10996,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,24-03-2019,23.0,32.4,27.2,79.0,,5.5,6.0,310.0,2.0,NW,Nanggroe Aceh Darussalam
10997,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,25-03-2019,23.0,32.6,27.6,78.0,0.0,7.6,5.0,310.0,2.0,SE,Nanggroe Aceh Darussalam
10998,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,26-03-2019,23.2,32.6,28.0,82.0,,7.5,4.0,160.0,2.0,SE,Nanggroe Aceh Darussalam
10999,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,27-03-2019,,33.4,26.6,91.0,,4.0,5.0,360.0,2.0,SE,Nanggroe Aceh Darussalam
11000,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,28-03-2019,24.2,33.2,27.1,86.0,1.0,2.8,6.0,20.0,3.0,SE,Nanggroe Aceh Darussalam
11001,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,29-03-2019,,34.0,27.7,83.0,35.1,4.9,5.0,350.0,3.0,SE,Nanggroe Aceh Darussalam
11002,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,30-03-2019,23.6,33.2,26.1,87.0,,7.0,5.0,70.0,2.0,S ,Nanggroe Aceh Darussalam
11003,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,31-03-2019,23.0,34.1,27.2,82.0,4.5,4.5,6.0,330.0,2.0,SE,Nanggroe Aceh Darussalam
11004,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,01-04-2019,23.2,29.0,24.9,89.0,,,6.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
11005,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,02-04-2019,21.0,33.0,26.2,82.0,8.0,0.0,3.0,340.0,2.0,S ,Nanggroe Aceh Darussalam
11006,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,03-04-2019,,33.8,26.2,84.0,,6.1,5.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
11007,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,04-04-2019,23.2,33.4,26.5,86.0,33.8,6.5,7.0,270.0,2.0,S ,Nanggroe Aceh Darussalam
11008,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,05-04-2019,23.2,31.6,26.1,87.0,,7.5,4.0,340.0,2.0,SE,Nanggroe Aceh Darussalam
11009,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,06-04-2019,23.4,33.8,27.4,80.0,,6.5,9.0,40.0,3.0,SE,Nanggroe Aceh Darussalam
11010,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,07-04-2019,24.2,33.2,28.0,81.0,,11.0,4.0,30.0,2.0,SE,Nanggroe Aceh Darussalam
11011,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,08-04-2019,,33.4,28.1,80.0,,2.2,5.0,300.0,2.0,SE,Nanggroe Aceh Darussalam
11012,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,09-04-2019,24.4,34.4,28.3,80.0,5.0,8.1,5.0,10.0,2.0,SE,Nanggroe Aceh Darussalam
11013,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,10-04-2019,24.4,34.4,28.4,78.0,,11.0,6.0,40.0,3.0,SE,Nanggroe Aceh Darussalam
11014,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,11-04-2019,24.0,33.8,28.4,77.0,,9.5,4.0,30.0,2.0,S ,Nanggroe Aceh Darussalam
11015,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,12-04-2019,24.2,34.4,28.8,80.0,,8.8,6.0,320.0,2.0,SE,Nanggroe Aceh Darussalam
11016,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,13-04-2019,,35.2,28.3,80.0,,4.6,5.0,20.0,2.0,S ,Nanggroe Aceh Darussalam
11017,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,14-04-2019,24.6,32.4,28.6,82.0,3.5,6.1,3.0,170.0,2.0,SE,Nanggroe Aceh Darussalam
11018,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,15-04-2019,25.0,34.2,27.0,86.0,0.0,1.5,3.0,310.0,2.0,SE,Nanggroe Aceh Darussalam
11019,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,16-04-2019,23.0,34.4,27.6,77.0,,0.0,5.0,330.0,2.0,NE,Nanggroe Aceh Darussalam
11020,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,17-04-2019,23.0,35.4,29.2,78.0,0.0,8.0,5.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
11021,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,18-04-2019,24.8,34.2,28.3,84.0,,10.3,4.0,350.0,2.0,SE,Nanggroe Aceh Darussalam
11022,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,19-04-2019,24.8,34.6,28.9,77.0,0.4,5.1,4.0,340.0,2.0,SE,Nanggroe Aceh Darussalam
11023,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,20-04-2019,,33.8,28.2,81.0,,6.2,5.0,330.0,2.0,C ,Nanggroe Aceh Darussalam
11024,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,21-04-2019,24.2,35.2,28.5,78.0,,7.0,5.0,350.0,2.0,N ,Nanggroe Aceh Darussalam
11025,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,22-04-2019,,35.0,28.6,78.0,0.0,5.8,8.0,20.0,3.0,SE,Nanggroe Aceh Darussalam
11026,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,23-04-2019,24.2,34.0,29.1,79.0,,4.5,4.0,40.0,2.0,SE,Nanggroe Aceh Darussalam
11027,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,24-04-2019,24.8,35.4,28.5,80.0,0.5,9.2,5.0,150.0,3.0,E ,Nanggroe Aceh Darussalam
11028,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,25-04-2019,24.8,33.0,27.1,90.0,2.5,2.1,4.0,350.0,2.0,SE,Nanggroe Aceh Darussalam
11029,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,26-04-2019,24.8,32.6,26.4,90.0,19.8,,8.0,210.0,3.0,S ,Nanggroe Aceh Darussalam
11030,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,27-04-2019,24.0,33.4,26.9,84.0,56.2,3.5,6.0,290.0,2.0,E ,Nanggroe Aceh Darussalam
11031,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,28-04-2019,24.0,34.4,27.7,81.0,12.2,3.0,7.0,300.0,2.0,SE,Nanggroe Aceh Darussalam
11032,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,29-04-2019,24.0,35.4,28.3,81.0,0.0,4.0,7.0,310.0,3.0,SE,Nanggroe Aceh Darussalam
11033,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,30-04-2019,,34.2,28.6,81.0,,8.1,3.0,90.0,2.0,SE,Nanggroe Aceh Darussalam
11034,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,01-05-2019,25.2,35.0,29.1,76.0,3.0,0.6,5.0,200.0,2.0,S ,Nanggroe Aceh Darussalam
11035,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,02-05-2019,25.0,36.4,29.1,78.0,0.0,8.0,6.0,310.0,2.0,SE,Nanggroe Aceh Darussalam
11036,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,03-05-2019,25.0,37.4,29.8,74.0,,10.0,8.0,270.0,3.0,W ,Nanggroe Aceh Darussalam
11037,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,04-05-2019,24.8,35.0,28.9,72.0,0.0,8.4,9.0,290.0,4.0,W ,Nanggroe Aceh Darussalam
11038,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,05-05-2019,,34.2,27.7,76.0,,,6.0,300.0,3.0,NW,Nanggroe Aceh Darussalam
11039,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,06-05-2019,25.0,34.2,28.6,74.0,0.0,1.5,7.0,290.0,3.0,NW,Nanggroe Aceh Darussalam
11040,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,07-05-2019,25.0,35.0,28.8,74.0,0.0,5.3,8.0,270.0,4.0,W ,Nanggroe Aceh Darussalam
11041,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,08-05-2019,27.0,32.4,29.7,68.0,0.0,6.7,10.0,290.0,3.0,W ,Nanggroe Aceh Darussalam
11042,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,09-05-2019,24.0,33.4,28.0,78.0,4.5,0.5,8.0,240.0,3.0,W ,Nanggroe Aceh Darussalam
11043,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,10-05-2019,24.0,34.2,29.0,74.0,0.0,7.2,7.0,240.0,3.0,W ,Nanggroe Aceh Darussalam
11044,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,11-05-2019,24.0,34.6,28.6,76.0,0.0,8.0,8.0,290.0,3.0,SE,Nanggroe Aceh Darussalam
11045,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,12-05-2019,24.0,34.6,28.6,77.0,,9.1,9.0,170.0,3.0,S ,Nanggroe Aceh Darussalam
11046,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,13-05-2019,24.0,34.2,28.5,78.0,0.0,9.8,6.0,290.0,2.0,SE,Nanggroe Aceh Darussalam
11047,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,14-05-2019,24.0,33.4,28.4,79.0,,7.8,5.0,320.0,2.0,NW,Nanggroe Aceh Darussalam
11048,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,15-05-2019,25.0,33.4,27.3,84.0,,8.0,9.0,310.0,3.0,NW,Nanggroe Aceh Darussalam
11049,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,16-05-2019,24.0,33.0,27.7,78.0,2.0,4.3,6.0,290.0,2.0,S ,Nanggroe Aceh Darussalam
11050,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,17-05-2019,23.0,33.8,27.8,80.0,,3.5,8.0,340.0,3.0,NW,Nanggroe Aceh Darussalam
11051,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,18-05-2019,24.0,33.0,27.6,80.0,,7.3,8.0,300.0,3.0,NW,Nanggroe Aceh Darussalam
11052,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,19-05-2019,24.0,34.2,28.1,80.0,0.0,10.4,8.0,290.0,3.0,SE,Nanggroe Aceh Darussalam
11053,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,20-05-2019,24.0,34.8,27.8,82.0,0.0,8.0,7.0,170.0,2.0,C ,Nanggroe Aceh Darussalam
11054,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,21-05-2019,24.0,34.6,27.6,81.0,,6.5,7.0,170.0,3.0,SE,Nanggroe Aceh Darussalam
11055,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,22-05-2019,24.0,33.4,27.5,82.0,0.0,8.8,5.0,290.0,2.0,SE,Nanggroe Aceh Darussalam
11056,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,23-05-2019,23.0,33.8,27.6,80.0,,5.5,5.0,330.0,3.0,SE,Nanggroe Aceh Darussalam
11057,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,24-05-2019,24.0,33.4,27.5,82.0,,6.3,5.0,120.0,2.0,SE,Nanggroe Aceh Darussalam
11058,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,25-05-2019,,34.2,28.1,83.0,0.3,5.1,4.0,40.0,2.0,S ,Nanggroe Aceh Darussalam
11059,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,26-05-2019,24.0,33.2,28.0,80.0,1.0,0.0,4.0,40.0,2.0,SE,Nanggroe Aceh Darussalam
11060,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,27-05-2019,25.0,33.0,27.7,84.0,48.4,4.5,4.0,310.0,2.0,S ,Nanggroe Aceh Darussalam
11061,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,28-05-2019,25.0,31.2,26.3,87.0,0.9,4.3,6.0,130.0,2.0,SE,Nanggroe Aceh Darussalam
11062,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,29-05-2019,23.0,32.5,26.1,88.0,52.2,,11.0,150.0,2.0,SE,Nanggroe Aceh Darussalam
11063,96011,Stasiun Meteorologi Sultan Iskandar Muda,Kab. Aceh Besar,5.52244,95.417,6,1,30-05-2019,24.0,31.4,27.1,87.0,60.7,3.2,6.0,100.0,2.0,SE,Nanggroe Aceh Darussalam
